kind,freq_hz,band_label,pc,pico,pico_fft,pico_onboard
fft,5031.25,,0.002966073425131396,0.007906424155812166,,
fft,5062.5,,0.0029595321653945244,0.007681828832944416,,
fft,5093.75,,0.002927896576878585,0.007854968796735985,,
fft,5125.0,,0.002889968671799603,0.007845389026442358,,
fft,5156.25,,0.0028782048642871337,0.007680018036091412,,
fft,5187.5,,0.00286238234755033,0.007595289723750613,,
fft,5218.75,,0.002851112499901311,0.007386047199847287,,
fft,5250.0,,0.0028229580989184476,0.007487565768017627,,
fft,5281.25,,0.0028126301494308774,0.00734160402464112,,
fft,5312.5,,0.002777507478225585,0.007534687230077793,,
fft,5343.75,,0.00277923247688501,0.007684249811258433,,
fft,5375.0,,0.0027921302306865383,0.007625838399355762,,
fft,5406.25,,0.0027823952007646575,0.0075025732818900575,,
fft,5437.5,,0.0027400589550238947,0.007182337207065693,,
fft,5468.75,,0.002686824636422337,0.007202661614948142,,
fft,5500.0,,0.00268541733757586,0.007625963238699851,,
fft,5531.25,,0.002686793944321094,0.007754503487986894,,
fft,5562.5,,0.002650234573244418,0.007475270290430039,,
fft,5593.75,,0.002657979433517032,0.00760588066219292,,
fft,5625.0,,0.0027404795668504434,0.007378525472326613,,
fft,5656.25,,0.002915626724587587,0.0077671811841170885,,
fft,5687.5,,0.003094934837732179,0.008044005386608696,,
fft,5718.75,,0.003306640309865893,0.008182624530677338,,
fft,5750.0,,0.003698010636043942,0.008578609049578238,,
fft,5781.25,,0.0038686806060962715,0.00947232197000892,,
fft,5812.5,,0.003781501298911762,0.012795189367902067,,
fft,5843.75,,0.0036282278019586865,0.015054388968381925,,
fft,5875.0,,0.003628272151363563,0.016257575469969764,,
fft,5906.25,,0.0035885218791156114,0.016114309300928855,,
fft,5937.5,,0.0037424767614551674,0.01501794793908073,,
fft,5968.75,,0.004362028615126241,0.013545801463219724,,
fft,6000.0,,0.00517577165822194,0.01241899012656472,,
fft,6031.25,,0.0046568243824850995,0.01208023728548116,,
fft,6062.5,,0.003919743398753987,0.012136340818824028,,
fft,6093.75,,0.004411198286293277,0.011738037226351127,,
fft,6125.0,,0.00485433640030358,0.011181235964629633,,
fft,6156.25,,0.004646023249062841,0.012009108360965505,,
fft,6187.5,,0.004088682055099302,0.01319269690070263,,
fft,6218.75,,0.004301306784784833,0.014023150277790471,,
fft,6250.0,,0.004476550162247383,0.015278039482046982,,
fft,6281.25,,0.004337789597226614,0.015979247924119585,,
fft,6312.5,,0.0038382723936223107,0.016222673112304114,,
