kind,freq_hz,band_label,pc,pico,pico_fft,pico_onboard
fft,6218.75,,0.038828469698625766,0.14441661031399816,,
fft,6250.0,,0.04302043014224733,0.15514293448092267,,
fft,6281.25,,0.0411435392164767,0.13490604712374832,,
fft,6312.5,,0.03375425763873483,0.10654941158672217,,
fft,6343.75,,0.02331574728976919,0.09241870346616336,,
fft,6375.0,,0.01562633045925673,0.06687006558637562,,
fft,6406.25,,0.011874937039634917,0.05218298879284298,,
fft,6437.5,,0.009422437978392501,0.050262287536986874,,
fft,6468.75,,0.007858072476644074,0.045611698253490984,,
fft,6500.0,,0.007055282272605773,0.039624359839438884,,
fft,6531.25,,0.005486636634673122,0.039600276235054174,,
fft,6562.5,,0.004423182039368031,0.03840101424812375,,
fft,6593.75,,0.0034450950431259802,0.03717896646408968,,
fft,6625.0,,0.0029574690516443515,0.03473315737484596,,
fft,6656.25,,0.003520700822851491,0.03086060703816116,,
fft,6687.5,,0.0035825114177293997,0.030594002868042768,,
fft,6718.75,,0.0036897857681104647,0.028424663219175025,,
fft,6750.0,,0.0047850262755948884,0.02704932530151069,,
fft,6781.25,,0.0060634597174319,0.02855424038862212,,
fft,6812.5,,0.007950414843524427,0.028931859769264153,,
fft,6843.75,,0.008572752382410022,0.029825513462812057,,
fft,6875.0,,0.010410580946006923,0.03517929535306546,,
fft,6906.25,,0.012059648808720663,0.03425047492808389,,
fft,6937.5,,0.010796527642894939,0.034653427996324385,,
fft,6968.75,,0.0082051371009659,0.04026952715156762,,
fft,7000.0,,0.0059853077692281105,0.039918262592786344,,
fft,7031.25,,0.009400826748438243,0.044669460709004995,,
fft,7062.5,,0.01589690828584674,0.04825382760283143,,
fft,7093.75,,0.01811360224271731,0.04045161635913714,,
fft,7125.0,,0.01838154645380566,0.04295822087227094,,
fft,7156.25,,0.02001357311624576,0.04838367890193921,,
fft,7187.5,,0.021701875922289015,0.04773601147219679,,
fft,7218.75,,0.01893290659654222,0.05324128413566921,,
fft,7250.0,,0.014884617857582374,0.054456697224490556,,
fft,7281.25,,0.014506724444704387,0.04478984014423181,,
fft,7312.5,,0.01481088050265861,0.04600045516200869,,
fft,7343.75,,0.011693490567388734,0.04666402094505774,,
fft,7375.0,,0.00834811937419127,0.03398491473026403,,
fft,7406.25,,0.005689053037442302,0.02825155742843751,,
fft,7437.5,,0.005924031924486459,0.025946697880575048,,
fft,7468.75,,0.005928078603031363,0.022886239581877604,,
fft,7500.0,,0.004219213211352758,0.02130517503711316,,
fft,7531.25,,0.0035274300496246145,0.01915415450970326,,
fft,7562.5,,0.0037304749183374145,0.01749511711727177,,
fft,7593.75,,0.0035596932996349007,0.01835300060700514,,
fft,7625.0,,0.0028312732155720056,0.015512619994516861,,
fft,7656.25,,0.003049735863563197,0.01353905086167591,,
fft,7687.5,,0.0033370950853658147,0.012495077531751718,,
fft,7718.75,,0.003468907168024929,0.011586110161255027,,
fft,7750.0,,0.0032996667439273834,0.010297339375206813,,
fft,7781.25,,0.003172172205227162,0.010291547953206548,,
fft,7812.5,,0.0030337976298844033,0.007726213514267227,,
fft,7843.75,,0.0027420648981440238,0.006585554304728037,,
fft,7875.0,,0.002294161999739393,0.0056242670505453505,,
fft,7906.25,,0.0020337416395430443,0.004617172576951032,,
fft,7937.5,,0.0018148335641097546,0.0029093905984174983,,
fft,7968.75,,0.0016098287891334149,0.0018166209756980264,,
band,,200-300 Hz,0.21002642021990803,,4.860062968936466,4.859936798888888
band,,300-500 Hz,0.2490853845452658,,2.80593509250261,2.8058168030591575
band,,500-780 Hz,0.08796832725134164,,1.0654912631585167,1.0653654156265935
band,,780-1.2 kHz,0.04636455750246239,,0.17687497281263495,0.17675347931663496
band,,1.2-2.0 kHz,0.02295578937506098,,0.05618641944386685,0.05606755832082037
band,,2.0-3.1 kHz,0.3095034482466193,,0.39981026983153733,0.3996911446143831
band,,3.1-5.0 kHz,0.2282983414679394,,0.4599007199296352,0.4597864455945954
band,,5.0-8.0 kHz,0.01382592101939322,,0.05004721718419662,0.04992304579663865
